"date","id","title","rubric","subrubric","publikations_status","primaryTenantCode","kanton"
2023-07-04,"4b60a706-3656-4c08-8b47-954e621ef452","Neueintragung DEFIMMO Sàrl, Boudry","HR","HR01","PUBLISHED","shab","NE"
2023-07-04,"c0b96931-848a-4688-941a-03a4b253454d","Neueintragung licht[T]raum GmbH, Sarnen","HR","HR01","PUBLISHED","shab","OW"
2023-07-04,"d28e7bb2-c3e3-4aa6-9aab-f3122685561b","Neueintragung Ernst ReForm GmbH, Bern","HR","HR01","PUBLISHED","shab","BE"
2023-07-04,"4491ee96-896a-4707-bcf7-52dc38f2c13b","Neueintragung Beverage and More GmbH, Studen (BE)","HR","HR01","PUBLISHED","shab","BE"
2023-07-04,"d9709f93-854f-4f41-b022-36985359540c","Neueintragung zugsinn GmbH, Buochs","HR","HR01","PUBLISHED","shab","NW"
2023-07-04,"ef8084a4-5d9c-4a07-8b21-dbe387b9d2bf","Neueintragung Hotel Royal Services AG, Luzern","HR","HR01","PUBLISHED","shab","LU"
2023-07-04,"236e48e2-78fa-4332-91d8-3c50d6e2fb02","Neueintragung CIMA Centre d'Imagerie de Martigny, succursale de 3R Radiologie SA, Martigny","HR","HR01","PUBLISHED","shab","VS"
2023-07-04,"2634de7d-4e82-4a1e-90a5-dcd6a7aee296","Neueintragung Andromeda Group Tadesse, Saxon","HR","HR01","PUBLISHED","shab","VS"
2023-07-04,"6813209d-0b13-4939-a597-2f0a41d6a557","Neueintragung Jeon Travel Consulting, Lausanne","HR","HR01","PUBLISHED","shab","VD"
2023-07-04,"1826df1c-063f-4972-97a9-84dbb5f5643b","Neueintragung Thai Forest - Guillemin, Vevey","HR","HR01","PUBLISHED","shab","VD"
2023-07-04,"c9e02c29-bead-45cf-8fd0-2afb6def23c7","Neueintragung Waiws GmbH, Zug","HR","HR01","PUBLISHED","shab","ZG"
2023-07-04,"4339006d-54c0-40e2-9a38-8d2ad1317787","Neueintragung Solana Tech AG, Zug","HR","HR01","PUBLISHED","shab","ZG"
2023-07-04,"e40c4be8-2261-49e3-8fb1-8faa6221c4ff","Neueintragung Crest Factor Sàrl, Murten","HR","HR01","PUBLISHED","shab","FR"
2023-07-04,"44442ef0-7c3e-4001-ade8-834846b643dd","Neueintragung Nasthara GmbH, Zug","HR","HR01","PUBLISHED","shab","ZG"
2023-07-04,"4f281248-c4a1-4805-a5ef-a0a0928caf5f","Neueintragung ADK Plâtrerie Peinture Sàrl, Fribourg","HR","HR01","PUBLISHED","shab","FR"
2023-07-04,"81e88e5c-62e8-4dbf-b18d-e393792d9ae5","Neueintragung APALIFE GmbH, Baar","HR","HR01","PUBLISHED","shab","ZG"
2023-07-04,"136aa6af-4e05-44dd-8b7e-7c69e18a4d46","Neueintragung Café Mira GmbH, Gletterens","HR","HR01","PUBLISHED","shab","FR"
2023-07-04,"639de2d0-d9d2-40ad-8f0b-4f1a0e011018","Neueintragung duchoud codestation, Glarus Nord","HR","HR01","PUBLISHED","shab","GL"
2023-07-04,"cdd20d9d-00e9-41db-a049-a102ea70a20e","Neueintragung Romand Sanitaire Sàrl, Vionnaz","HR","HR01","PUBLISHED","shab","VS"
2023-07-04,"f37d81dd-00d5-44db-8699-2ceb6505ca16","Neueintragung Fux Weine AG, Brig-Glis","HR","HR01","PUBLISHED","shab","VS"
2023-07-04,"7ee20433-5069-4174-8ef6-0f6c8620ac40","Neueintragung Keller Plâtrerie Sàrl, Nyon","HR","HR01","PUBLISHED","shab","VD"
2023-07-04,"4cabaee5-8cdf-4917-ab4b-7e85b4293cac","Neueintragung LAVCOUR Sàrl, Lutry","HR","HR01","PUBLISHED","shab","VD"
2023-07-04,"e00d7d42-35bd-40c1-8d35-b7f26cce264f","Neueintragung IRMC Institut de Radiologie de Monthey-Collombey, succursale de 3R Radiologie SA, Collombey-Muraz","HR","HR01","PUBLISHED","shab","VS"
2023-07-05,"84fad289-1f23-4ea0-8150-6b8059c0b92d","Löschung Nuovo Verde GmbH in Liquidation, Adliswil","HR","HR03","PUBLISHED","shab","ZH"
2023-07-05,"c0799afc-a0f9-4a24-8629-379867a6076e","Löschung OnAccounting KmG, Wangen-Brüttisellen","HR","HR03","PUBLISHED","shab","ZH"
2023-07-05,"a5614338-3cdd-4663-806e-e3efbad9fd07","Löschung SMB Studer Marcel Bauleitungen GmbH in Liq., Brienz (BE)","HR","HR03","PUBLISHED","shab","BE"
2023-07-05,"7bff3d1b-fd75-4bda-b9c0-8e5678db49b8","Löschung Schneider Optik Lyss GmbH, Lyss","HR","HR03","PUBLISHED","shab","BE"
2023-07-05,"580a72a5-0c1d-4359-a193-d4be1d026764","Löschung SwissCareWork GmbH in Liquidation, Bern","HR","HR03","PUBLISHED","shab","BE"
2023-07-05,"c3f62bda-5483-4bfa-9b70-66da99e9e96b","Löschung Oswald Architekten KlG, Oberglatt","HR","HR03","PUBLISHED","shab","ZH"
2023-07-05,"8d414ae4-0d60-46fc-a388-fc4e9bc8601d","Löschung Architekturbüro Rolf-Peter Scheurer, Spiez","HR","HR03","PUBLISHED","shab","BE"
2023-07-05,"7f5e973a-5379-4f15-89b3-ff727c3601d7","Löschung alpha-med F. Sennrich, Muri bei Bern","HR","HR03","PUBLISHED","shab","BE"
2023-07-05,"a1dff9f9-0759-4517-94d3-0d4b3a7b1914","Neueintragung findable AG, Zürich","HR","HR01","PUBLISHED","shab","ZH"
2023-07-05,"acaaaa18-66c7-4bdd-8a67-d78b77954a6e","Neueintragung Heintjes AG, Dietikon","HR","HR01","PUBLISHED","shab","ZH"
2023-07-05,"d38d6f40-2555-42cf-ae46-b03b004f0d07","Neueintragung FR Trading GmbH, Langnau am Albis","HR","HR01","PUBLISHED","shab","ZH"
2023-07-05,"d56eed02-3bfd-4b46-a73a-edf9166218cc","Neueintragung FTacos Rabet, Zürich","HR","HR01","PUBLISHED","shab","ZH"
2023-07-05,"4681be69-a41c-4ca3-a29c-9f341a023f94","Neueintragung Gleis1 Barber by Haol, Richterswil","HR","HR01","PUBLISHED","shab","ZH"
2023-07-05,"3f9e0975-7dc7-48cf-b70b-f14a9aefdd71","Neueintragung Holzbau Verwaltung AG, Mörel-Filet","HR","HR01","PUBLISHED","shab","VS"
2023-07-05,"403a25e2-410c-4b93-8416-85fb1ba525fd","Neueintragung Kleiner&Kehrli GmbH, Merishausen","HR","HR01","PUBLISHED","shab","SH"
2023-07-05,"81cc037c-027c-4143-b805-1e2c8eb65720","Neueintragung Lio - Solar GmbH, Teufen (AR)","HR","HR01","PUBLISHED","shab","AR"
2023-07-05,"58541544-dbf1-4f64-b895-6d0aac9059be","Neueintragung Achieva Schweiz GmbH, Sulgen","HR","HR01","PUBLISHED","shab","TG"
2023-07-05,"84189536-5e10-4afd-bb52-97527719c82d","Neueintragung Vidal BUSO - VB PRODUCTION AGENCY, Saillon","HR","HR01","PUBLISHED","shab","VS"
2023-07-05,"05b35d7e-f154-4931-a22b-380de6dadd1e","Neueintragung Potenzial Werkstatt Pantaleoni, Amriswil","HR","HR01","PUBLISHED","shab","TG"
2023-07-05,"7f4ba1c8-c9f4-40f1-94a5-e687f1355115","Neueintragung Dentaloase Dr. Agnes Reinbold, Appenzell","HR","HR01","PUBLISHED","shab","AI"
2023-07-05,"56db2a2a-80b8-4617-9309-ba5d9a1e70b7","Neueintragung CHADLI Choukri, Sion","HR","HR01","PUBLISHED","shab","VS"
2023-07-05,"17b52387-742a-4dfe-9f6d-9b655bd4a934","Neueintragung Inky van Bentum, Frauenfeld","HR","HR01","PUBLISHED","shab","TG"
2023-07-05,"c9a34227-af1c-4302-9e26-045a84176325","Neueintragung VS Groupe Sàrl, Bussigny","HR","HR01","PUBLISHED","shab","VD"
2023-07-05,"4efc6363-b2f9-48a7-b86d-4783873ee15b","Neueintragung AEG INSTALLE Sàrl, Meyrin","HR","HR01","PUBLISHED","shab","GE"
2023-07-05,"0bd1105a-b425-43bf-a0d4-07831514db7b","Neueintragung BCR Group SA, Montreux","HR","HR01","PUBLISHED","shab","VD"
2023-07-05,"5c4ad0a0-1287-4162-acb9-44ff365a7201","Neueintragung Varatrase SA, Cortaillod","HR","HR01","PUBLISHED","shab","NE"
2023-07-05,"d24c1818-dea1-4c39-ae3f-2768a944fc01","Neueintragung BabyDreamOtaku Leloupbar Rey, Jorat-Mézières","HR","HR01","PUBLISHED","shab","VD"
2023-07-05,"5bbf7536-f927-45f9-b2e3-ef88686df603","Neueintragung Ulmi Film GmbH, Luzern","HR","HR01","PUBLISHED","shab","LU"
2023-07-05,"c3dffe6b-13ce-4db0-b56b-65ec2af124c8","Neueintragung Finvos GmbH, Zug","HR","HR01","PUBLISHED","shab","ZG"
2023-07-05,"d9bc4237-d529-443e-924d-efecad651979","Neueintragung Casty Estate GmbH, Winterthur","HR","HR01","PUBLISHED","shab","ZH"
2023-07-05,"0a29dfc1-36d9-487a-b18a-44e0afc53d48","Neueintragung Nivento GmbH, Biel/Bienne","HR","HR01","PUBLISHED","shab","BE"
2023-07-05,"d2268e4f-27de-4a2c-b935-5cbb3ab958c2","Neueintragung Tschäppi AG, Adligenswil","HR","HR01","PUBLISHED","shab","LU"
2023-07-05,"df11ce9c-91f7-4638-b2c1-f0b3fdc876b2","Neueintragung Faessler Reinigungen GmbH, Lachen","HR","HR01","PUBLISHED","shab","SZ"
2023-07-05,"c8b982fc-87df-4c65-9ea7-40ecc87b25d5","Neueintragung Wigasol AG, Zweigniederlassung Münsingen, Münsingen","HR","HR01","PUBLISHED","shab","BE"
2023-07-05,"6c1014f9-baa2-441b-8fb4-1a68d59d587c","Neueintragung SICHER Inh. Eric Schneider, Fraubrunnen","HR","HR01","PUBLISHED","shab","BE"
2023-07-05,"2861b501-694a-4341-9431-2d09c307b580","Neueintragung Angelo Vigliotta Immobilien, Sursee","HR","HR01","PUBLISHED","shab","LU"
2023-07-05,"f71c3e26-4427-4935-94d8-3ad1718c8c59","Neueintragung Mental Health G. Beer GmbH, Bülach","HR","HR01","PUBLISHED","shab","ZH"
2023-07-05,"6b93b865-b3f6-4488-afc4-41cc629c369d","Neueintragung Kundenplus Agentur - Inh. Ahishali, Affoltern am Albis","HR","HR01","PUBLISHED","shab","ZH"
2023-07-05,"afcaa6a4-b2f6-4e0a-a9b4-b357cb90b50c","Neueintragung Noel Neuhaus Fotografie, Urdorf","HR","HR01","PUBLISHED","shab","ZH"
2023-07-05,"1d4b0b8d-d9c4-4839-8abf-1224fcc6552e","Neueintragung Ivashop - Radosavljevic, Bachenbülach","HR","HR01","PUBLISHED","shab","ZH"
2023-07-05,"9fa28a3e-651d-44cf-ba95-fe00ec9547f8","Neueintragung Diyar Shop Inh. Künzi, Thun","HR","HR01","PUBLISHED","shab","BE"
2023-07-05,"63e544c4-ae50-41ab-ad94-07642567908c","Neueintragung IT Services Fedorova, Bern","HR","HR01","PUBLISHED","shab","BE"
2023-07-05,"46f47232-05cc-4729-a4b3-7568ae13966d","Neueintragung Premsoul GmbH, Zürich","HR","HR01","PUBLISHED","shab","ZH"
2023-07-05,"774ac293-aeef-4734-b5e8-c41bd48b6462","Neueintragung Schweizer Immobilienpartner AG, Regensdorf","HR","HR01","PUBLISHED","shab","ZH"
2023-07-05,"5b3a930f-58d0-41aa-8268-c15e9156feca","Neueintragung Patrick Rüegg Architekt GmbH, Pfäffikon","HR","HR01","PUBLISHED","shab","ZH"
2023-07-05,"ed10272b-a71c-4556-acc9-d6478f812526","Neueintragung Prehab Lab GmbH, Meilen","HR","HR01","PUBLISHED","shab","ZH"
2023-07-05,"b0fd022d-af49-4813-9c45-eb6523764a4b","Neueintragung Premier Advisory Limited, Dublin, Zweigniederlassung Zurich, Zürich","HR","HR01","PUBLISHED","shab","ZH"
2023-07-05,"7ff1c328-8a01-4382-a516-49b4fb12de26","Neueintragung REJ Taxi Avdilji, Zürich","HR","HR01","PUBLISHED","shab","ZH"
2023-07-05,"d4410171-4646-42b2-86cc-7e2f2e092a79","Neueintragung LIVESTOCK 3D SA, Cadempino","HR","HR01","PUBLISHED","shab","TI"
2023-07-05,"2d223bce-3396-44a7-a204-2d99d230581d","Neueintragung FIDESWISS Sagl, Agno","HR","HR01","PUBLISHED","shab","TI"
2023-07-05,"9d956836-992e-4652-b357-b4053c7481ea","Neueintragung Travelum Sagl, Lugano","HR","HR01","PUBLISHED","shab","TI"
2023-07-05,"dbde214e-ddea-44e4-83a3-98317312aa0b","Neueintragung isto Partner AG, Brig-Glis","HR","HR01","PUBLISHED","shab","VS"
2023-07-05,"2a660cfe-ddfe-455a-bee6-a1082d75ea3d","Neueintragung Della Mano International, Mendrisio","HR","HR01","PUBLISHED","shab","TI"
2023-07-05,"2beba007-024e-4ec9-9220-85eeb017baf0","Neueintragung Brandschutz Truffer, Grächen","HR","HR01","PUBLISHED","shab","VS"
2023-07-05,"65dd1b35-842a-41b9-80de-5b14d8b3eb12","Neueintragung NTI di David Trova, Coldrerio","HR","HR01","PUBLISHED","shab","TI"
2023-07-05,"7a57712d-5517-4e2a-a1da-33f236c68635","Neueintragung Elly's FO-Café - Krasniqi, Naters","HR","HR01","PUBLISHED","shab","VS"
2023-07-05,"7265efaa-0cf8-44eb-9e4e-cd195b082444","Neueintragung Christophe Bertholet, Villeneuve (VD)","HR","HR01","PUBLISHED","shab","VD"
2023-07-05,"4baebadc-93b7-43c9-b6a6-152025024d6b","Neueintragung Viola Holding AG, Hünenberg","HR","HR01","PUBLISHED","shab","ZG"
2023-07-05,"f0325597-9331-443b-8aea-14ff1611c500","Neueintragung Imperial Capital Partners GmbH, Zug","HR","HR01","PUBLISHED","shab","ZG"
2023-07-05,"16e8cafd-9713-42fd-aa81-f356bf2aa077","Neueintragung Sirrah Partners GmbH, Cham","HR","HR01","PUBLISHED","shab","ZG"
2023-07-05,"82c74772-2dca-4c2b-9ae7-6843ff827ea3","Neueintragung Lüssi & Lüssi GmbH, Cham","HR","HR01","PUBLISHED","shab","ZG"
2023-07-05,"ebe475c6-8fbc-485f-9b47-4741ab9cae3f","Neueintragung George Ferienwohnungen und Tourismus Services, Urtenen-Schönbühl","HR","HR01","PUBLISHED","shab","BE"
2023-07-05,"61d12f32-c35d-423b-bad1-1d2e4a117f13","Neueintragung Aura-Körper-Balance Oberholzer, Gaiserwald","HR","HR01","PUBLISHED","shab","SG"
2023-07-05,"20bddd68-3b9a-4131-a3f0-630dfd5443ac","Neueintragung Lazic Solutions, Wil (SG)","HR","HR01","PUBLISHED","shab","SG"
2023-07-05,"100cf7b0-41a7-467d-a5b4-80794d83e282","Neueintragung MIKLÓS VESZPRÉMI CONSULTING, Rapperswil-Jona","HR","HR01","PUBLISHED","shab","SG"
2023-07-05,"d418f7d8-a9ac-4b40-8b22-8914ce26f874","Neueintragung Effinger Pizza & Kebab Inh. Hajshames, Bern","HR","HR01","PUBLISHED","shab","BE"
2023-07-05,"649965da-14bf-4f70-b86e-c2551878b3e6","Neueintragung Volets du Rhône SA, Monthey","HR","HR01","PUBLISHED","shab","VS"
2023-07-05,"30449684-c193-456f-9c24-1ed9cc705dcd","Neueintragung FBM-Analytics Sàrl, Genève","HR","HR01","PUBLISHED","shab","GE"
2023-07-05,"65af4e1f-8197-45f6-bcfa-c56442724d5f","Neueintragung Double Crème Pastry Sàrl, Cologny","HR","HR01","PUBLISHED","shab","GE"
2023-07-05,"0b9fe778-d0c2-488a-8a7e-a04e29fbc0e5","Neueintragung le-topobjets Sàrl, Genève","HR","HR01","PUBLISHED","shab","GE"
2023-07-05,"87af0ce6-9000-4b7f-b0a4-00f52d2cb3b3","Neueintragung Buchsi Apotheke AG, Herzogenbuchsee","HR","HR01","PUBLISHED","shab","BE"
2023-07-05,"fd4fae00-5089-46b5-86c0-e646251c2d3b","Neueintragung Da Mauro Coiffeur & Barber GmbH, Wangen an der Aare","HR","HR01","PUBLISHED","shab","BE"
2023-07-05,"96388a6e-3667-468b-a251-3fb08e1c8111","Neueintragung Ballett- und Tanzstudio Elvira Müller GmbH, Winterthur","HR","HR01","PUBLISHED","shab","ZH"
2023-07-05,"b295130b-189b-4781-8ef7-d7a4fc8a5b79","Neueintragung UNIQ THAI SPA, Inhaberin Jirawan Trawitzki, Basel","HR","HR01","PUBLISHED","shab","BS"
2023-07-05,"7b63b6a4-fb39-487d-a8a4-dd4ef3f74f46","Neueintragung Scissorhands Di Maggio, Zürich","HR","HR01","PUBLISHED","shab","ZH"
2023-07-05,"d7590962-2394-447e-b694-59713c94df77","Neueintragung Ben Mohamed Drop, Worb","HR","HR01","PUBLISHED","shab","BE"
2023-07-05,"34a08815-0859-4c74-a7d6-25075959f370","Löschung Swiss Property Eichtal I AG, Zürich","HR","HR03","PUBLISHED","shab","ZH"
2023-07-05,"7802faa0-5faa-47cd-83fe-3ffe2cc2eaf3","Löschung SVS sandstrahlen Inh. Savic, Bülach","HR","HR03","PUBLISHED","shab","ZH"
2023-07-05,"bde63b16-eaeb-4fb5-91a2-9d990b686efa","Neueintragung Malergeschäft Stucky GmbH, Mörel-Filet","HR","HR01","PUBLISHED","shab","VS"
2023-07-05,"f88c53d0-4b1d-4048-a712-23a00532ce2f","Neueintragung Evasion peinture SA, Yverdon-les-Bains","HR","HR01","PUBLISHED","shab","VD"
2023-07-05,"6b126d1a-1f97-40fc-9c00-6d97734226c5","Neueintragung GESCOFIM SARL, Gland","HR","HR01","PUBLISHED","shab","VD"
2023-07-05,"9082cd00-a191-4539-bf71-b6a77e03b0a3","Neueintragung Neptun Haustechnik GmbH, St. Margrethen","HR","HR01","PUBLISHED","shab","SG"
2023-07-05,"0335a0b1-44aa-4bd4-87b0-53a962b85007","Neueintragung Urobold Sagl, Lugano","HR","HR01","PUBLISHED","shab","TI"
2023-07-05,"f3d18ec9-2407-4695-a62b-538854de3fce","Neueintragung Alma Detailing GmbH, Gossau (SG)","HR","HR01","PUBLISHED","shab","SG"
2023-07-05,"c83434fa-b4bf-4316-86db-ffedb1e5ed89","Neueintragung Hygge Homes SA, Founex","HR","HR01","PUBLISHED","shab","VD"
2023-07-05,"46edc653-02ab-417a-95b6-344dcff875e6","Neueintragung Joset Motos, Cheseaux-sur-Lausanne","HR","HR01","PUBLISHED","shab","VD"
2023-07-05,"23b4f25c-529b-44fa-9d5d-161357018d7a","Neueintragung MT-vins, Thévenaz, La Sarraz","HR","HR01","PUBLISHED","shab","VD"
2023-07-05,"5b1c18b2-2aa8-44e5-9b7f-4736f30a46aa","Neueintragung Orient Express Food GmbH, Luzern","HR","HR01","PUBLISHED","shab","LU"
2023-07-05,"23e8f25f-bd80-494b-982d-9169a4faf198","Neueintragung renomaxx bauunternehmung gmbh, Root","HR","HR01","PUBLISHED","shab","LU"
2023-07-05,"37c1262c-c619-4abb-b9f5-1c9fbc2011b2","Neueintragung Aemisegger Landschaftsarchitektur GmbH, Wil (SG)","HR","HR01","PUBLISHED","shab","SG"
2023-07-05,"186776f5-7cbf-436e-96cd-dec7a243ef39","Neueintragung Soul Gourmet GmbH, Sursee","HR","HR01","PUBLISHED","shab","LU"
2023-07-05,"97988776-9b2a-4702-967c-b06fb1e98690","Neueintragung Kreation82 GmbH, Hallau","HR","HR01","PUBLISHED","shab","SH"
2023-07-05,"600207f7-7c9c-4a17-bd96-54cda7fcbc35","Neueintragung QualApo GmbH, Oberkirch","HR","HR01","PUBLISHED","shab","LU"
2023-07-05,"3cd6f2f4-4b71-44a6-ac2d-e3c5bfa8f656","Neueintragung Gigerigi GmbH, Beromünster","HR","HR01","PUBLISHED","shab","LU"
2023-07-05,"72e7572d-c016-4a85-a52e-61fb14a556fc","Neueintragung Recovex Facility Management GmbH, Zweigniederlassung Pratteln, Pratteln","HR","HR01","PUBLISHED","shab","BL"
2023-07-05,"119dec06-fbba-499c-aaab-b7273252a47a","Neueintragung Hops Lucky Chili Service Inh. Brunner, Emmen","HR","HR01","PUBLISHED","shab","LU"
2023-07-05,"f1a1f024-fb9b-48ff-8ce1-e6f0fc64a265","Neueintragung Jeker Bedachungen Holzbau AG, Büsserach","HR","HR01","PUBLISHED","shab","SO"
2023-07-05,"4ce74ae5-431f-4f8e-93af-5714e7812095","Neueintragung DISEPA GmbH, Schöftland","HR","HR01","PUBLISHED","shab","AG"
2023-07-05,"5f9b85e4-c70e-434d-a7dd-e366990ba55c","Neueintragung Gemperle Systems Engineering GmbH, Basel","HR","HR01","PUBLISHED","shab","BS"
2023-07-05,"575b49da-907a-4596-8e56-de1c5c134ae4","Neueintragung D. Bytyçi GmbH, Döttingen","HR","HR01","PUBLISHED","shab","AG"
2023-07-05,"f42baedd-8ee7-4142-bd3a-063cca52d519","Neueintragung Fondation Région Alxas, Fribourg","HR","HR01","PUBLISHED","shab","FR"
2023-07-05,"981df1d6-be7f-41fe-b2ea-74371b2e2010","Neueintragung Centaurium UAS AG, Grenchen","HR","HR01","PUBLISHED","shab","SO"
2023-07-05,"f5139c10-22dc-46ab-ac4e-6a462f86c56e","Neueintragung ARGODENTIS Zahnmedizin Aarburg AG, Zweigniederlassung Schöftland, Schöftland","HR","HR01","PUBLISHED","shab","AG"
2023-07-05,"f1fb0518-0ad0-4474-9d02-5aa17374cd69","Neueintragung NEGOCE TRANS CONTINENTAL GAMEDA, Lausanne","HR","HR01","PUBLISHED","shab","VD"
2023-07-05,"b2f01a4d-5347-4911-8bd0-160d5f7441e0","Neueintragung Poronto, Mohamadi, Suhr","HR","HR01","PUBLISHED","shab","AG"
2023-07-05,"afcb2a44-5bd2-4346-b63a-90685e2fd936","Löschung Innolith Assets AG, Basel","HR","HR03","PUBLISHED","shab","BS"
2023-07-05,"52ab471c-2312-470b-95cd-fbe7783f16e6","Löschung Swiss Dentec AG, Muttenz","HR","HR03","PUBLISHED","shab","BL"
2023-07-05,"abf138af-686a-401e-aded-62d195a20e72","Löschung FNK Holding AG, Kleinbösingen","HR","HR03","PUBLISHED","shab","FR"
2023-07-05,"6e6840f8-43da-4d31-b8ff-b8300bbd7aff","Löschung Vapecloud Santos Magrinho, Avry","HR","HR03","PUBLISHED","shab","FR"
2023-07-05,"77abe072-05b4-430a-a43d-19a3deb8941e","Löschung Heinz Anderegg, Holzbau, Uzwil","HR","HR03","PUBLISHED","shab","SG"
2023-07-05,"766c3412-0251-4696-a7fa-0e292d2911ba","Löschung 3 D Branding GmbH in Liquidation, Baar","HR","HR03","PUBLISHED","shab","ZG"
2023-07-05,"8438755c-b126-43d2-8c22-60c57e26058b","Löschung VOI MP Beromünster Charrière, Beromünster","HR","HR03","PUBLISHED","shab","LU"
2023-07-05,"a5017c44-150d-4a15-b5a2-304d257b94a8","Löschung Schelbert + Schmidig, Clublokal FC Brunnen, Ingenbohl","HR","HR03","PUBLISHED","shab","SZ"
2023-07-05,"12df51d8-a11a-4ec9-96bc-e0f2540dca88","Löschung Ibrahim Autotransport, Ebikon","HR","HR03","PUBLISHED","shab","LU"
2023-07-05,"8ef9ab71-f297-4814-875a-d65c2bd02424","Löschung Arredamenti Poretti Roberto, Lugano","HR","HR03","PUBLISHED","shab","TI"
2023-07-05,"de9fbff1-a716-4aee-bced-3232023aaa7e","Löschung ORIZZONTE SA, Locarno","HR","HR03","PUBLISHED","shab","TI"
2023-07-05,"36ab9f3b-d4ba-4d6b-b577-1b9391c653ed","Löschung Holiday Point AG, Kölliken","HR","HR03","PUBLISHED","shab","AG"
2023-07-05,"9a50650b-b440-485b-8aee-07edcb1652d0","Löschung Brunnert-Grimm AG, Gottlieben","HR","HR03","PUBLISHED","shab","TG"
2023-07-05,"f2ca8d94-2fab-4b3a-9065-ff784e15cd4b","Löschung Hp. Willi & Co. Transporte, Lommis","HR","HR03","PUBLISHED","shab","TG"
2023-07-05,"50309ecd-eb4f-45f7-aed2-18790e414140","Löschung Anita's Gschenklädeli A. Schürch, Thundorf","HR","HR03","PUBLISHED","shab","TG"
2023-07-05,"67ef414f-bd0b-48e5-a0ce-86fed46c5119","Löschung SIT Immo AG, Lutzenberg","HR","HR03","PUBLISHED","shab","AR"
2023-07-05,"834b229c-e1b3-4cf5-b1bb-5bdd705ac7a5","Löschung AMRA Farben AG, Rapperswil-Jona","HR","HR03","PUBLISHED","shab","SG"
2023-07-05,"2c2806a1-a024-439d-b293-071643a1a059","Löschung Mc King GmbH, St. Gallen","HR","HR03","PUBLISHED","shab","SG"
2023-07-05,"659118d7-c0b4-4aa7-9eee-c4bd4b876aed","Löschung Bäckerei-Konditorei Gasser, Nachfolger N. Lio, Suhr","HR","HR03","PUBLISHED","shab","AG"
2023-07-05,"d196dccd-4f9c-4541-9b38-aef1c0f611cc","Löschung Gärtnerei Bühler, Rothrist","HR","HR03","PUBLISHED","shab","AG"
2023-07-05,"bb8a0348-bb6c-4bfc-b48a-be989e6dea00","Löschung ES Educational Services AG, Zug","HR","HR03","PUBLISHED","shab","ZG"
2023-07-05,"3abee59d-0069-4823-a601-8b8051385d9c","Löschung Lakerball AG in Liquidation, Baar","HR","HR03","PUBLISHED","shab","ZG"
2023-07-05,"1b2b6f5a-ffbf-421b-8986-bc8ace0a1323","Löschung Lumi Service GmbH in Liquidation, Steinhausen","HR","HR03","PUBLISHED","shab","ZG"
2023-07-05,"bfddce9c-576c-41e2-834a-e6c83e3a4ea2","Löschung Akura Versicherungen GmbH in Liquidation, Hünenberg","HR","HR03","PUBLISHED","shab","ZG"
2023-07-05,"972e8db5-a4ff-48fc-8cbf-8974fbbb56b1","Löschung Atelier Sébastien Kummer, Pont-en-Ogoz","HR","HR03","PUBLISHED","shab","FR"
2023-07-05,"05c67acb-0bb3-4e01-8135-bd376bccc002","Löschung HF Immo SA, Ollon","HR","HR03","PUBLISHED","shab","VD"
2023-07-05,"1a1ae6f5-0fe5-4bbf-8e63-6d623ea6192c","Löschung SD Carrelage Sàrl en liquidation, Renens (VD)","HR","HR03","PUBLISHED","shab","VD"
2023-07-05,"03f646c1-fd0d-4d57-8928-8640402dd02c","Löschung évasion peinture, Oliveira Da Mota Ricardo, Yverdon-les-Bains","HR","HR03","PUBLISHED","shab","VD"
2023-07-05,"a66a72bc-3c8c-4c0e-90e1-97abe38caffe","Löschung Alex Jeker Bedachungen, Büsserach","HR","HR03","PUBLISHED","shab","SO"
2023-07-05,"3e23598f-1b5b-45e2-913a-d78e0e91019e","Löschung Lis-Immob, Elisa Verrilli, Vallon","HR","HR03","PUBLISHED","shab","FR"
2023-07-05,"b44a6b41-03c4-4ca9-ac0f-db583b98301f","Löschung Bilik CoffeShop, Riehen","HR","HR03","PUBLISHED","shab","BS"
2023-07-05,"b2803833-47a4-4034-9baf-3b92a8e7a245","Löschung Oberson Pascal, Bulle","HR","HR03","PUBLISHED","shab","FR"
2023-07-05,"cba8dc25-8c96-4ee0-81ec-12671679812c","Löschung Seitert & Geismann en liquidation, Fribourg","HR","HR03","PUBLISHED","shab","FR"
2023-07-05,"5fbfdfb8-04c9-41dd-a370-1e9ce698da43","Löschung TXT e-solutions Sagl, Chiasso","HR","HR03","PUBLISHED","shab","TI"
2023-07-05,"525b915b-e91f-45b0-911e-d8be7227cd5d","Löschung Outdoor Sport Rosalba Poloni, Zermatt","HR","HR03","PUBLISHED","shab","VS"
2023-07-05,"66347f8f-44a6-4111-9c0d-be682f584e85","Löschung S.I. La Grangette A. S.A., Lausanne","HR","HR03","PUBLISHED","shab","VD"
2023-07-05,"2e1ba5b9-f21f-4742-a767-a014f3a5f2fb","Löschung André Gogniat, Cortaillod","HR","HR03","PUBLISHED","shab","NE"
2023-07-05,"36d8d47d-0e44-4371-94bf-d57722890210","Löschung Kiosque de la Place Alphonse-Mex 5, Freymond, Aigle","HR","HR03","PUBLISHED","shab","VD"
2023-07-05,"40ea62ad-1b85-4b8f-929c-df722892896e","Löschung François Capraro, Meyrin","HR","HR03","PUBLISHED","shab","GE"
